4424	0065777	The Garden of the Finzi-Continis	In late 1930s Ferrara, Italy, the Finzi-Continis are a leading family: wealthy, aristocratic, and urbane; they are also Jewish. Their adult children, Micol and Alberto, gather a diverse circle of friends for tennis and parties at their villa with its lovely grounds, and try to keep the rest of the world at bay. But tensions between them all grow as anti-Semitism rises in Fascist Italy, and even the Finzi-Continis will have to confront the Holocaust.	6.5	95	
4426	0048261	Kiss Me Deadly	One evening, Hammer gives a ride to Christina, an attractive hitchhiker on a lonely country road, who has escaped from the nearby lunatic asylum. Thugs waylay them and force his car to crash. When Hammer returns to semi-consciousness, he hears Christina being tortured until she dies. Hammer, both for vengeance and in hopes that "something big" is behind it all, decides to pursue the case.	7.2	106	
4427	0063227	The Lion in Winter	1183 AD: King Henry II's three sons all want to inherit the throne, but he won't commit to a choice. They and his wife variously plot to force him.	7.5	134	
4428	0055184	The Misfits	While filing for a divorce, beautiful ex-stripper Roslyn Taber ends up meeting aging cowboy-turned-gambler Gay Langland and former World War II aviator Guido Racanelli. The two men instantly become infatuated with Roslyn and, on a whim, the three decide to move into Guido's half-finished desert home together. When grizzled ex-rodeo rider Perce Howland arrives, the unlikely foursome strike up a business capturing wild horses.	6.8	124	
4432	0051036	Sweet Smell of Success	New York City newspaper writer J.J. Hunsecker (Burt Lancaster) holds considerable sway over public opinion with his Broadway column, but one thing that he can't control is his younger sister, Susan (Susan Harrison), who is in a relationship with aspiring jazz guitarist Steve Dallas (Marty Milner). Hunsecker strongly disproves of the romance and recruits publicist Sidney Falco (Tony Curtis) to find a way to split the couple, no matter how ruthless the method.	7.5	96	
4433	0049966	Written on the Wind	A young woman marries into a corrupt oil family then falls for her husband's best friend.	6.9	99	
4437	0076786	Suspiria	From the moment she arrives in Freiberg, Germany, to attend the prestigious Tans Academy, American ballet-dancer Suzy Bannion senses that something horribly evil lurks within the walls of the age-old institution.	7.4	98	
4438	0068767	Fist of Fury	Chen Zhen returns to the international compound of China only to learn of his beloved teacher's death. This is compounded by the continual racist harassment by the Japanese population in the area. Unlike his friends, he confronts it head on with his mastery of martial arts while investigating his teacher's murder.	7.3	108	
4440	0067824	The Big Boss	Chen is a city boy who moves with his cousins to work at an ice factory. He does this with a family promise never to get involved in any fight. However, when members of his family begin disappearing after meeting the management of the factory, the resulting mystery and pressures force him to break that vow and take on the villainy of the Big Boss.	7.1	100	
4441	0077594	Game of Death	Billy Lo is a Hong Kong-based movie actor, who is a box office draw. His girlfriend, Ann Morris, is a singer who is also climbing to the top. Now it seems the syndicate wants Billy and Ann to join their "management firm". But Billy knows that they will be treated like property, so he refuses and tells her to do the same. So they try to "encourage" him to join but he still refuses. He would be advised that they will not stop, so he must stop them, permanently. He is even more hesitant to do that but when an attempt on his life is made, he fakes his death and alters his appearance, and decides to go after the syndicate; taking them out one at a time.	6.3	94	
4442	0089461	The Last Dragon	A young man searches for the "master" to obtain the final level of martial arts mastery known as the glow. Along the way he must fight an evil martial arts expert and rescue a beautiful singer from an obsessed music promoter.	6.5	108	
4443	0082869	Outland	Thriller about an honest marshal in a corrupt mining colony on Io, Jupiter's sunless third moon, who is determined to confront a violent drug ring even though it may cost him his life. After his wife angrily deserts him, he waits alone for the arrival of killers hired by the company to eliminate him. Futuristic remake of "High Noon".	6.1	112	
4444	0068935	The Way of the Dragon	Tang Lung arrives in Rome to help his cousins in the restaurant business. They are being pressured to sell their property to the syndicate, who will stop at nothing to get what they want. When Tang arrives he poses a new threat to the syndicate, and they are unable to defeat him. The syndicate boss hires the best Japanese and European martial artists to fight Tang, but he easily finishes them off.	7.1	100	
4445	0163862	T-Rex: Back to the Cretaceous	Ally Hayden is a teenager who shares her father's interest in dinosaurs and archaeology. When he brings a mysterious fossil back from a dig, she is convinced it's the egg of a Tyrannosaurus Rex. After accidentally knocking the egg to the floor, Ally begins to experience visions, as if she was being transported back in time to the Cretaceous period. There, she encounters several different dinosaurs, including her favorite, the mighty T-Rex.	4.8	45	
4446	0173840	Final Fantasy: The Spirits Within	Led by a strange dream, scientist Aki Ross struggles to collect the eight spirits in the hope of creating a force powerful enough to protect the planet. With the aid of the Deep Eyes Squadron and her mentor, Dr. Sid, Aki must save the Earth from its darkest hate and unleash the spirits within.	5.8	106	
4447	0250494	Legally Blonde	Elle Woods has it all. She's the president of her sorority, a Hawaiian Tropic girl, Miss June in her campus calendar, and, above all, a natural blonde. She dates the cutest fraternity boy on campus and wants nothing more than to be Mrs. Warner Huntington III. But, there's just one thing stopping Warner from popping the question: Elle is too blonde.	6.1	96	
4448	0227445	The Score	An aging thief hopes to retire and live off his ill-gotten wealth when a young kid convinces him into doing one last heist.	6.7	124	
4450	0242193	Bully	After finding himself at the constant abuse of his best friend Bobby, Marty has become fed up with his friend's twisted ways. His girlfriend, a victim of Bobby's often cruel ways, couldn't agree more and they strategize murdering Bobby.	6.7	113	
4451	0273300	Jump Tomorrow	When shy, straitlaced George (Tunde Adebimpe) meets vivacious, adorable Alicia (Natalia Verbeke), he's instantly smitten -- which puts his imminent arranged marriage in jeopardy. He vows to do the right thing, but then he falls in with Gerard (Hippolyte Girardot), a lovesick, voluble Frenchman who overcomes George's sense of propriety and takes him on a meandering road trip to amour.	7.5	97	
4452	0227005	Made	Two aspiring boxers lifelong friends get involved in a money-laundering scheme through a low-level organized crime group.	6.1	94	
4453	0245280	Michael Jordan to the Max	This documentary showcases basketball player Michael Jordan's awe-inspiring moves, providing behind-the-scenes and on-the-court action, including footage of Jordan and the Chicago Bulls going head-to-head against the Utah Jazz in the 1997 NBA Finals. Phil Jackson and Bob Costas are interviewed (among others), and the awesome soundtrack includes songs by Earth, Wind and Fire, Fatboy Slim and Freddie King.	7.2	46	
4454	0188913	More	A factory worker in a dark, gray world assembles devices that promise happiness. In his spare time he tinkers to create something better, and finally succeeds in perfecting his invention, which allows people to see life through rose-colored glasses, but he has to pay a price for his success.	7.9	6	
4458	0109049	Africa: The Serengeti	Africa the Serengeti takes you on an extraordinary journey to view a spectacle few humans have ever witnessed: The Great Migration. Journey with more than two million wildebeests, zebras and antelopes as in their annual 500 mile trek across the Serengeti plains.	5.6	40	
4459	0130445	Alaska: Spirit of the Wild	Alaska... Here, in this vast and spectacularly beautiful land teeming with abundant wildlife, discover the "Spirit of the Wild." Experience it in the explosive calving of glaciers, the celestial fires of the Aurora Borealis. Witness it in the thundering stampede of caribou, the beauty of the polar bear and the stealthful, deadly hunt of the wolf pack.	5.3	40	
4462	0094593	18 Again!	18 Again! is a 1988 comedy film starring George Burns and Charlie Schlatter. The plot involves a grandson switching souls with his grandfather by means of an accident. This was one of a series of unrelated films, including Like Father, Like Son and Vice Versa, produced in the late 1980s involving a similar plotline.	5.9	93	
4464	0094606	The Accidental Tourist	After the death of his son, Macon Leary, a travel writer, seems to be sleep walking through life. Macon's wife, seems to be having trouble too, and thinks it would be best if the two would just split up. After the break up, Macon meets a strange outgoing woman, who seems to bring him back down to earth. After starting a relationship with the outgoing woman, Macon's wife seems to think that their marriage is still worth a try. Macon is then forced to deal many decisions	5.9	121	
4465	0094608	The Accused	After a young woman suffers a brutal rape in a bar one night, a prosecutor assists in bringing the perpetrators to justice, including the ones who encouraged and cheered on the attack.	6.7	111	
4466	0094602	Above the Law	Seagal is Nico Toscani, an Italian immigrant, American patriot, ex-CIA agent, aikido specialist, and unorthodox Chicago policeman. He is as committed to his job as he is to his personalized brand of justice: expert and thorough bone-crushing.	6.0	99	
4467	0096764	The Adventures of Baron Munchausen	Nominated for 4 Oscars in 1989 and directed by Monty Python's Terry Gilliam (The Fisher King), The Adventures of Baron Munchausen stars John Neville, Eric Idle and Uma Thurman. Neville is the eccentric Munchausen, an aristocrat who relies on the power of his imagination - and a crackpot band of henchmen - to defend their city from plunder. Idle plays the loyal Berthold, the world's fastest man who runs all the way to Spain and back in under an hour to save the Baron's neck, and who hilariously outruns a speeding bullet! When Munchausen's not collaborating with his screwball associates, he can be found walking on air - literally - with the lusciously beautiful Venus (Thurman). Filmed by Oscar nominee cinematographer Giuseppe Rotunno, with stunning special effects!	7.0	126	
4469	0094669	Appointment with Death	Emily Boynton, stepmother to the three Boynton children -- Lennox, Raymond and Carol -- and mother to Ginevra, blackmails the family lawyer, Jefferson Cope, into destroying a second will of her late husband that would have freed the children from her dominating influence. She takes herself, the children and her daughter-in-law Nadine on holiday to Europe and the Holy Land. In Jerusalem, the great detective Hercule Poirot meets up with a woman friend, Dr. Sarah King, who falls in love with Raymond Boynton to Emily's disapproval. Lady Westholme, her secretary Miss Quinton and lawyer Cope are following them too. The children discover the second will and Emily succeeds in rubbing the rest the wrong way, causing much hatred towards her. At a dig, Emily is found dead. Poirot investigates.	6.5	102	
4470	0094675	Ariel	Taisto Kasurinen is a Finnish coal miner whose father has just committed suicide and who is framed for a crime he did not commit. In jail, he starts to dream about leaving the country and starting a new life. He escapes from prison but things don't go as planned...	6.8	69	
4471	0094678	Arthur 2: On the Rocks	Arthur (Dudley Moore), that irrepressible drunk, tries to sober up -- and get a job -- in this sequel to the 1981 smash hit. Meanwhile, the father of the girl Arthur stood up at the altar in the first film is conniving to trick the hapless boozer into marrying his daughter so he can gain entrée to Arthur's $750 million fortune.	4.6	113	
4473	0094712	Bat*21	Lt. Col. Iceal "Ham" Hambleton is a weapons countermeasures expert and when his aircraft is shot over enemy territory the Air Force very much wants to get him back. Hambleton knows the area he's in is going to be carpet-bombed but a temporary shortage of helicopters causes a delay. Working with an Air Force reconnaissance pilot, Capt. Bartholomew Clark, he maps out an escape route.	5.4	105	
4474	0094715	Beaches	A privileged rich debutante and a cynical struggling entertainer share a turbulent, but strong childhood friendship over the years.	6.3	123	
4475	0094716	The Beast of War	During the war in Afghanistan a Soviet tank crew commanded by a tyrannical officer find themselves lost and in a struggle against a band of Mujahadeen guerrillas in the mountains.	6.8	111	
4477	0094744	Big Top Pee-wee	Paul Reubens stars as Pee-wee Herman in his second full-length film about a farmer who joins the circus after a storm drops a big tent in his front yard. Pee-wee, along with an outlandish cast of animals and circus performers, puts on the best show ever.	5.6	86	
4478	0094746	Biloxi Blues	During the Second World War, Eugene enlists in the US Army during the last year of the War and is sent to basic training in Biloxi Mississippi. There he must live with a variety of fellow soldiers while enduring the whims of a mentally unstable drill sergeant.	6.4	106	
4479	0094747	Bird	Saxophone player Charlie Parker comes to New York in 1940. He is quickly noticed for his remarkable way of playing. He becomes a drug addict but his loving wife Chan tries to help him.	6.6	161	
4480	0094761	The Blob	Remake of the 1958 horror sci-fi about a deadly blob which is the spawn of a secret government germ warfare project which consumes everyone in its path. Teenagers try in vain to warn the townsfolk, who refuse to take them seriously, while government agents try to cover up the evidence and confine the creature.	6.4	95	
4482	0094799	Bright Lights, Big City	A young kid from Kansas moves to New York to work on a magazine. He gets caught up in the world of drink and drugs, and starts a steady decline. The only hope is the cousin of one of his drinking partners, can she pull him through it ?	4.3	107	
4483	0094824	Caddyshack II	When a crass new-money tycoon's membership application is turned down at a snooty country club, he retaliates by buying the club and turning it into a tacky amusement park.	3.9	98	
4486	0094884	Clean and Sober	Hotshot real estate salesman Daryl has a bad cocaine habit. After embezzling his company's money, he wakes up next to a girl who overdosed. To hide from the police, he checks into a rehabilitation program guaranteeing anonymity. Under the mentorship of counselor Craig, Daryl accepts that he has a substance abuse problem. As he falls in love with fellow patient Charlie, Daryl begins committing to a newly sober life.	6.2	124	
4487	0094889	Cocktail	A talented New York bartender takes a job at a bar in Jamaica and falls in love.	5.6	104	
4488	0094894	Colors	A confident young cop is shown the ropes by a veteran partner in the dangerous gang-controlled barrios of Los Angeles, where the gang culture is enforced by the colors the members wear.	6.6	120	
4489	0094898	Coming to America	Prince Akeem, heir to the throne of Zamunda, leaves the tropical paradise kingdom in search of his queen. What better place than Queens, New York to find his bride? Joined by his loyal servant and friend, Semmi, Akeem attempts to blend in as an ordinary American and begin his search.	6.6	116	
4490	0094910	The Couch Trip	The escaped delinquent John W. Burns, Jr. replaces Dr. Maitlin on a radio show, saying he's the psychiatrist Lawrence Baird.	5.3	97	
4491	0097125	Criminal Law	A rising young attorney successfully defends a man accused of murder, only to have the same type of murder then happen again. Right away the previously defended man hires the attorney again, and although the attorney is quite certain that he is the killer, he agrees to again defend him... much to the consternation of his friends. However, he explains that by being his attorney he will be better able to catch the man in a mistake... and on this the rest of the film develops, with the killer playing a cat and mouse game with the attorney until, at last, they both must recognize that they are not all that different.	5.8	117	
4492	0090887	Critters	A massive ball of furry creatures from another world eat their way through a small mid-western town followed by intergalactic bounty hunters opposed only by militant townspeople.	5.8	86	
4493	0094919	Critters 2	A batch of unhatched critter eggs are mistaken for Easter eggs by the country-folk inhabitants of Grover's Bend and, before long, the ferocious furballs are on the rampage again.	4.9	86	
4495	0094921	Crossing Delancey	Isabelle's life revolves around the New York bookshop she works in and the intellectual friends of both sexes she meets there. Her grandmother remains less than impressed and decides to hire a good old-fashioned Jewish matchmaker to help Isabelle's love-life along. Enter pickle-maker Sam who immediately takes to Isabelle. She however is irritated by the whole business, at least to start with.	5.7	97	
4496	0094933	D.O.A.	Dexter Cornell, an English Professor becomes embroiled in a series of murders involving people around him. Dexter has good reason to want to find the murderer but hasn't much time. He finds help and comfort from one of his student, Sydney Fuller.	5.5	96	
4498	0094963	The Dead Pool	Dirty Harry Callahan returns for his final film adventure. Together with his partner Al Quan, he must investigate the systematic murder of actors and musicians. By the time Harry learns that the murders are a part of a sick game to predict the deaths of celebrities before they happen, it may be too late...	6.2	91	
4499	0095031	Dirty Rotten Scoundrels	Two con men try to settle their rivalry by betting on who can swindle a young American heiress out of $50,000 first.	7.0	110	
4500	0092929	Drowning by Numbers	An ironic black comedy of love and death that takes place an a lyrically beautiful landscape. Three related women, all named Cissie Colpitts share a solidarity for one another which brings about three copy-cat drownings. The local coroner is in love with all three women and helps to disguise the murders.	6.8	118	
4501	0095088	Elvira, Mistress of the Dark	When her great aunt dies famed horror hostess Elvira heads for the uptight new England town to Falwell to claim her inheritance of a haunted house a witches cookbook and a punk rock poodle. But once the stuffy locals get an eyeful of the scream queens ample assets all hell busts out &amp; breaks loose.	6.1	96	
4502	0095107	Ernest Saves Christmas	When Santa Claus decides to retire and pass on his magic bag of Christmas surprises to a new Saint Nick, he enlists the aid of a hilarious assortment of characters. A perky teen runaway and hapless taxi driver Ernest P. Worrell must convince a skeptical kiddie-show host to take over the post of Father Christmas.	5.1	95	
4503	0095119	Everybody's All-American	Louisiana football star Gavin Grey had it all. He was an All-American champion who married his high-school sweetheart, homecoming queen Babs Rogers, and who was a hero to his hometown. Yet after a failed professional career, Gavin realizes that fame and success have passed him by and that he no longer is the hero everyone keeps reminding him he should still be. His dissatisfaction with his life leads to strains in his marriage, and Gavin begins to wonder who he is, if he's not a hero anymore.	4.3	127	
4506	0095174	Frantic	Ford plays an American doctor whose wife suddenly vanishes in Paris. To find her, he navigates a puzzling web of language, locale, laissez-faire cops, triplicate-form filling bureaucrats and a defiant, mysterious waif who knows more than she tells.	6.7	120	
4508	0095243	Gorillas in the Mist	The story of Dian Fossey, a scientist who came to Africa to study the vanishing mountain gorillas, and later fought to protect them.	6.8	129	
4509	0095253	The Great Outdoors	It's vacation time for outdoorsy Chicago man Chet Ripley, along with his wife, Connie, and their two kids, Buck and Ben. But a serene weekend of fishing at a Wisconsin lakeside cabin gets crashed by Connie's obnoxious brother-in-law, Roman Craig, his wife, Kate, and the couple's two daughters. As the excursion wears on, the Ripleys find themselves at odds with the stuffy Craig family.	6.3	91	
4511	0095304	High Spirits	When Peter Plunkett's Irish castle turned hotel is about to be repossesed, he decides to spice up the attraction a bit for the 'Yanks' by having his staff pretend to haunt the castle. The trouble begins when a busload of American tourists arrive - along with some real ghosts.	5.7	99	
4515	0095360	Imagine: John Lennon	John Lennon, David Bowie, Julian Lennon, and Yoko Ono Lennon are featured in this portrait of the life of musician John Lennon.  A documentary about former Beatle John Lennon, narrated by Lennon himself, with extensive material from Yoko Ono's personal collection.  This feature-film biography of the legendary rock musician includes previously unseen footage from Lennon's private archives, as well as interviews with his first wife Cynthia, second wife Yoko Ono and sons Julian and Sean. Narrated in Lennon's own voice, IMAGINE was taken from the 240 hours of personal film and video from the star's private collection. Directed by Andrew Solt (who is also responsible for the rockumentary THIS IS ELVIS,) this unique film gives fan a look at the enigmatic, innovative, and often changing pop revolutionary that is unavailable anywhere else.	7.2	100	
4516	0095409	Johnny Be Good	It's recruiting time and despite being short and scrawny, Johnny Walker is America's hottest young football prospect. His dilemma: should he take one of the many offers from college talent scouts or should he attend the local state college with his girlfriend and give up his football career?	4.3	91	
4518	0095488	The Lair of the White Worm	In a remote corner of England's Peak District, a mysterious skull is unearthed. But even weirder is that Lady Sylvia steals the skull for use in worshiping - very erotically - her pagan god, The White Worm, who hungers for the taste of virginal flesh.	5.8	93	
4519	0095489	The Land Before Time	An orphaned brontosaurus named Littlefoot sets off in search of the legendary Great Valley. A land of lush vegetation where the dinosaurs can thrive and live in peace. Along the way he meets four other young dinosaurs, each onea different species, and they encounter several obstacles as they learn to worktogether in order to survive.	7.0	69	
4520	0095519	License to Drive	Teenager Les Anderson thinks his life can't get any worse after he flunks his driver's exam, but he's wrong. Even though he didn't receive his license, Les refuses to break his date with the cool Mercedes Lane, and he decides to lift his family's prize luxury car for the occasion. Unfortunately, Mercedes sneaks some booze along and passes out drunk, and a confused Les makes the bad decision of enlisting his rebellious friend, Dean, to help.	6.1	90	
4521	0095532	Little Nikita	Roy Parmenter is an FBI agent in San Diego; 20 years ago his partner was killed by a Soviet spy, nicknamed Scuba, still at large. Scuba is now trying to extort the Soviets; to prove he's serious, he's killing their agents one by one, including "sleepers," agents under deep cover awaiting orders. Roy interviews a high school lad, Jeff Grant, an applicant to the Air Force Academy. In a routine background check, Roy discovers that Jeff's parents are sleepers. He must see if Jeff is also a spy, confront the parents yet protect them, and catch his nemesis. Meanwhile, the Soviets have sent their own spy-catcher, the loner Karpov, to reel in Scuba. Alliances shift; it's cat and mouse.	5.7	98	
4522	0095599	Masquerade	A recently orphaned millionairess, Olivia, really hates her scheming step-father. Olivia finds love with a young yacht racing captain, Tim, who isn't completely truthful with her. When the two run into a problem the local cop, who happens to be an old friend of Olivia's, seems to be turning a blind eye to incriminating evidence.	5.5	91	
4523	0095638	The Milagro Beanfield War	In Milagro, a small town in the American Southwest, Ladd Devine plans to build a major new resort development. While activist Ruby Archuleta and lawyer/newspaper editor Charlie Bloom realize that this will result in the eventual displacement of the local Hispanic farmers, they cannot arouse much opposition because of the short term opportunities offered by construction jobs.	6.7	117	
4524	0095654	Moon Over Parador	Little known actor, Jack Noah, is working on location in the dictatorship of Parador at the time the dictator dies. The dictator's right hand man, Roberto, makes Jack an offer he cannot refuse.. to play the dictator. Jack's acting skills fool the masses but not close friends and employees of the dictator.	6.5	103	
4526	0095687	My Stepmother is an Alien	Trying to rescue her home planet from destruction, a gorgeous extraterrestrial named Celeste arrives on Earth and begins her scientific research. She woos quirky scientist Dr. Steve Mills, a widower with a young daughter. Before long, Celeste finds herself in love with Steve and her new life on Earth, where she experiences true intimacy for the first time. But when she loses sight of her mission, she begins to question where she belongs.	5.4	108	
4527	0095736	A Night in the Life of Jimmy Reardon	A recent high school graduate is faced with two options, either go to a business school where his father wants him to go to, or get a full time job. However he decides to defy his father and go to Hawaii. Trouble is he has no money. Along the way he comes to understand his parents and eventually bonds with his father.	4.7	90	
4528	0095774	Off Limits	McGriff and Albaby are probably doing the worst law enforcement job in the world - they are plain clothes U.S. military policemen on duty in war-time Saigon. However, their job becomes even harder when they start investigating the serial killings of local prostitutes. Their prime suspect is high ranking U.S. Army officer which brings their lives in danger.	5.8	102	
4529	0095801	Bagdad Cafe	A surreal comedy depicting a diverse cast of characters and the changes they undergo as the German tourist Jasmin interacts with each of them at a remote truck stop in the middle of the Mojave desert.	7.1	95	
4531	0095963	Red Heat	A tough Russian policeman is forced to partner up with a cocky Chicago police detective when he is sent to Chicago to apprehend a Georgian drug lord who killed his partner and fled the country.	5.7	104	
4532	0095990	Return of the Living Dead Part II	A group of kids discover one of the drums containing a rotting corpse and release the 2-4-5 Trioxin gas into the air, causing the dead to once again rise from the grave and seek out brains.	5.9	89	
4533	0089907	The Return of the Living Dead	When a bumbling pair of employees at a medical supply warehouse accidentally release a deadly gas into the air, the vapors cause the dead to re-animate as they go on a rampage seeking their favorite food: brains!	7.4	91	
4534	0095993	Return to Snowy River	After a few years trying to earn money to marry Jessica Harrison (Sigrid Thornton), Jim Craig (Tom Burlinson) returns to Snowy River. But he finds that a lot of things have changed.	5.7	110	
4535	0084296	The Man from Snowy River	Jim Craig has lived his first 18 years in the mountains of Australia on his father's farm. The death of his father forces him to go to the low lands to earn enough money to get the farm back on its feet. Kirk Douglas plays two roles as twin brothers who haven't spoken for years, one of whom was Jim's father's best friend and the other of whom is the father of the girl he wants to marry.	6.6	104	
4537	0096018	Running on Empty	The Popes are a family who haven't been able to use their real identity for years. In the late sixties, the parents set a weapons lab afire in an effort to hinder the government's Vietnam war campaign. Ever since then, the Popes have been on the run with the authorities never far behind.	7.4	116	
4538	0096029	Salome's Last Dance	Oscar Wilde watches an outrageous staging of his banned play "Salome" at a London brothel, with parts played by prostitutes, Wilde's host, his lover Bosey, and Lady Alice.	5.4	89	
4539	0096030	Salsa	Fatherless barrio Puerto Rican Rico is a menial car mechanic by day, but lives for the nights, when he dances and dates hot dancing girls, cockily convinced the title of Salsa king in fancy nightclub La Luna's upcoming contest is to be his. He encourages his best friend, courteous gentleman Ken, to date his sister Margarita so he gets a free hand with her flirtatious classmate Lola. The reigning salsa queen Luna's interest in Rico as dance-partner threatens his on-off relationship with Vicki. More jealous trouble follows when Ken and Margarita fall in true love.	5.4	98	
4541	0096071	The Serpent and the Rainbow	A Harvard anthropologist is sent to Haiti to retrieve a strange powder that is said to have the power to bring human beings back from the dead. In his quest to find the miracle drug, the cynical scientist enters the rarely seen netherworld of walking zombies, blood rites and ancient curses. Based on the true life experiences of Wade Davis and filmed on location in Haiti, it's a frightening excursion into black magic and the supernatural.	6.1	98	
4543	0096098	Shoot to Kill	Sidney Poitier makes his long-overdue return to films in this 1988 thriller, playing an FBI agent on the trail of an elusive killer. Reluctantly teamed with tracker Tom Berenger, the city-dwelling Poitier braves the wilds of the Pacific Northwest in search of his quarry.	6.7	109	
4544	0096101	Short Circuit 2	Robot Johnny Five comes to the city and gets manipulated by criminals who want him for their own purposes.	5.4	110	
4545	0091949	Short Circuit	After a lightning bolt zaps a robot named Number 5, the lovable machine starts to think he's human and escapes the lab. Hot on his trail is his designer, Newton, who hopes to get to Number 5 before the military does. In the meantime, a spunky animal lover mistakes the robot for an alien and takes him in, teaching her new guest about life on Earth.	6.4	98	
4546	0096163	The Vanishing	A young man begins an obsessive search for his girlfriend after she mysteriously disappears during their sunny vacation getaway. His three-year investigation draws the attention of her abductor, a seemingly mild-mannered professor who, in truth, harbors a diabolically clinical and calculating mind. When the kidnapper contacts the man and promises to reveal his lover’s fate, The Vanishing unfolds with intense precision, culminating in a genuinely chilling finale that has unnerved audiences around the world.	7.4	107	
4550	0096203	Switching Channels	Sully is the producer of a cable news network program. Christy is his ex-wife and best reporter. Her desire to quit the news business and marry Blaine, a sporting goods manufacturer comes as an innocent man is about to be executed. Sully's attempts to keep her in town and break up her upcoming marriage happen against the backdrop of a botched execution, a prison break and a possible pardon.	5.8	100	
4552	0096251	Tetsuo: The Iron Man	Tetsuo: The Iron Man is a 1989 Japanese cyberpunk film by cult-film director Shinya Tsukamoto produced by Japan Home Video. This, his third film, is an extremely graphic but also strikingly-filmed fantasy shot in the same low-budget, underground-production style as his first two films. Revolving around the transformation of people into grotesque hybrids of flesh and metal, Tetsuo is above all an overwhelming audiovisual experience, set to a brain-pounding score by Chu Ishikawa and complemented by suitably exaggerated sound effects.	6.6	67	
4553	0096256	They Live	Nada, a down-on-his-luck construction worker, discovers a pair of special sunglasses. Wearing them, he is able to see the world as it really is: people being bombarded by media and government with messages like "Stay Asleep", "No Imagination", "Submit to Authority". Even scarier is that he is able to see that some usually normal-looking people are in fact ugly aliens in charge of the massive campaign to keep humans subdued.	7.0	94	
4555	0096289	Torch Song Trilogy	A very personal story that is both funny and poignant, TORCH SONG TRILOGY chronicles a New Yorker's search for love, respect and tradition in a world that seems not especially made for him.	6.9	120	
4557	0096316	Tucker: The Man and His Dream	Based on a true story. Shortly after World War II, Preston Tucker is a dynamic engineer and an enthusiastic showman who envisions the car of the future. Against mighty odds he manages to build a fleet of them - only to have his factory shut down by Detroit's Big Three automobile manufacturers. They took away his car - but nobody could take away his dream.	6.4	110	
4558	0096320	Twins	Julius and Vincent Benedict are the results of an experiment that would allow for the perfect child. Julius was planned and grows to athletic proportions. Vincent is an accident and is somewhat smaller in stature. Vincent is placed in an orphanage while Julius is taken to a south seas island and raised by philosophers. Vincent becomes the ultimate low life and is about to be killed by loan sharks.	5.7	107	
4559	0096380	Vice Versa	A mysterious oriental skull transforms a father into his son, and vice versa.	5.7	98	
4560	0096425	Watchers	A boy takes in a stray dog, later finding out that its an ultra-intelligent runaway from a genetic research lab. Unknow to him, the dog is being stalked by another escaped creature thats not quite so friendly.	5.0	91	
4561	0096426	Waxwork	Wealthy slacker college student Mark, his new girlfriend Sarah, and their friends are invited to a special showing at a mysterious wax museum which displays 18 of the most evil men of all time. After his ex-girlfriend and another friend disappear, Mark becomes suspicous. What he doesn't know is that they have been made a part of the exhibit, by first living out the scene and then being murdered in.	5.7	95	
4562	0096454	Without a Clue	Sherlock Holmes is as dashing as ever, but with a little secret: Dr. Watson is the brains behind the operation. When Reginald Kincaid, the actor he has hired to play Holmes becomes insufferable, Watson fires him and tries to go out on his own, but finds that he has done too good a job building Holmes up in the public's mind.	6.1	107	
4563	0096486	Young Einstein	Albert Einstein is the son of a Tasmanian apple farmer, who discovers the secret of splitting the beer atom to put the bubbles back into beer. When Albert travels to Sydney to patent his invention he meets beatuiful French scientist Marie Curie, as well as several unscrupulous types who try to take advantage of the naive genius and his invention.	4.5	91	
4564	0096794	Always	Pete Sandich is a reckless fire-fighting pilot who is killed in what was to have been his final mission. Ascending to Heaven, Pete is introduced to business-like angel who instructs the spectral Pete to pass on his aviation knowledge to his young successor. While doing so, Pete also smoothes the course of romance for his earthly girlfriend who, after several months of grieving, finally falls in love with another man.	5.9	122	
4565	0088708	American Ninja	Joe Armstrong, an orphaned drifter will little respect for much other than martial arts, finds himself on an American Army base in The Philippines after a judge gives him a choice of enlistment or prison. On one of his first missions driving a convoy, his platoon is attacked by a group of rebels who try to steal the weapons the platoon is transporting and kidnap the base colonel's daughter.	5.7	95	
4566	0092548	American Ninja 2: The Confrontation	On a remote Caribbean island, Army Ranger Joe Armstrong saves an old friend from the clutches of "The Lion", an evil super-criminal who has kidnapped a local scientist and mass-produced an army of mutant Ninja warriors.	4.9	90	
4567	0096804	American Ninja 3: Blood Hunt	Jackson is back, and now he has a new partner, karate champion Sean, as they must face a deadly terrorist known as "The Cobra", who has infected Sean with a virus. Sean and Jackson have no choice but to fight the Cobra and his bands of ninjas.	4.4	89	
4568	0096913	Best of the Best	A team from the United States is going to compete against Korea in a Tae Kwon Do tournament. The team consists of fighters from all over the country--can they overcome their rivalry and work together to win?	6.1	97	
4569	0106393	Best of the Best 2	In an underground fight club, blackbelt Travis Brickley is killed after losing to the evil martial arts master Brakus. Travis' death is witnessed by Walter Grady, the son of his best friend Alex Grady. Alex and his partner, Tommy Lee, vow to avenge their friend's death by defeating Brakus and shutting down the fight club.	6.3	101	
